id_proyecto_desarrollo,resultado,macro_distrito,distrito_municipal,cantidad_pisos,superficie_legal,superficie_construida,latitude,longitude,gral__patron_de_asentamiento,gral__zona_referencial,par__ale_sub_area_de_lote_edificable,par__altillo,par__amc_sub_area_maxima_a_cubrir_sub_sotano,par__ame_sub_area_maxima_a_edificar_sub_zocalo,par__amf_sub_altura_maxima_de_fachada_sub_sotano,par__amv_sub_area_minima_verde,par__fml_sub_frente_minimo_de_lote,par__fondo,par__lateral_1,par__lateral_2,par__mezzanine,par__nmp_sub_numero_minimo_de_parqueos,par__rme_sub_retiro_minimo_de_edificacion_torre_sub_frontal,par__rme_zocalo_sub_retiro_minimo_de_edificacion_zocalo_sub_frontal,par__semisotano,par__torre,par__voladizo_sub_voladizo_sobre_retiro_frontal,par__zocalo,es_agil,es_ampliacion
8,APROBADO,VII - CENTRO,2,5,225.63,894.69,-16.492334,-68.120921,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,5,103.75,401.02,-16.480652,-68.117995,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,4,579.0,682.8,-16.525002,-68.094997,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,5,475.5,2016.74,-16.490862,-68.15368,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,V - SUR,21,4,209.0,0.0,-16.519634,-68.104591,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,4,256.87,686.79,-16.500277,-68.147782,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,3,61.57,166.3,-16.535065,-68.075752,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,19,4,324.25,1136.26,-16.530469,-68.041744,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,5,285.35,682.17,-16.530848,-68.071651,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,10,4,174.12,533.49,-16.464,-68.158194,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,14,4,200.0,691.31,-16.484546,-68.116208,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,2,204.0,236.78,-16.524225,-68.137429,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,III - PERIFERICA,11,3,108.0,0.0,-16.480211,-68.146764,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,4,230.0,636.37,-16.487765,-68.095196,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,2,169.39,469.07,-16.527032,-68.145173,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,III - PERIFERICA,11,3,108.0,0.0,-16.480249,-68.146725,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,5,766.0,2933.4,-16.539892,-68.064603,4P - d19,COTA COTA,766.0,0,639.82,0.0,1,254.12,3.84,0.0,0.0,0.0,0.0,14,3.0,0.0,1,5,0.0,0,False,True
8,APROBADO,I - COTAHUMA,3,4,202.27,520.02,-16.510077,-68.133122,3F - d3,SOPOCACHI,201.75,0,0.0,0.0,0,61.44,16.02,0.0,0.0,0.0,0.0,1,3.0,0.0,0,4,0.0,0,False,True
8,OBSERVADO,V - SUR,21,2,720.0,0.0,-16.535775,-68.103629,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,V - SUR,21,3,679.95,0.0,-16.525439,-68.112625,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,11,3,124.3,0.0,-16.484439,-68.139827,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,1,100.0,69.65,-16.497473,-68.147748,3C - d7,14 DE SEPTIEMBRE,100.0,0,0.0,0.0,0,31.06,2.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1,0.0,0,False,True
9,APROBADO,IV - SAN ANTONIO,16,4,200.0,667.8,-16.495081,-68.105376,3 - d16,PAMPAHASI,200.0,0,0.0,0.0,0,63.47,9.69,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.6,0,False,True
8,APROBADO,III - PERIFERICA,13,5,304.2,1127.79,-16.479849,-68.119249,3C - d13,VILLA FATIMA,304.2,0,0.0,0.0,0,30.42,12.17,0.0,0.0,0.0,0.0,2,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,I - COTAHUMA,3,3,91.35,263.37,-16.513043,-68.134578,3 - d3,SOPOCACHI,91.35,0,0.0,0.0,0,38.42,2.05,0.0,0.0,0.0,0.0,0,9.11,0.0,0,3,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,3,149.86,402.74,-16.496544,-68.104772,3 - d16,PAMPAHASI,149.86,0,0.0,0.0,0,45.19,12.24,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,16,3,162.0,0.0,-16.491613,-68.100686,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,4,180.92,685.65,-16.539681,-68.094122,3,BELLA - VISTA,200.0,0,0.0,0.0,0,0.0,6.31,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0.0,0,False,True
8,APROBADO,V - SUR,18,4,300.0,747.75,-16.511236,-68.083566,4P - d18,IRPAVI,299.64,0,0.0,0.0,0,90.01,15.01,0.0,0.0,0.0,0.0,3,3.0,0.0,0,4,0.0,0,False,True
8,OBSERVADO,I - COTAHUMA,4,4,325.0,0.0,-16.532755,-68.132593,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,8,4,104.15,428.73,-16.498074,-68.154066,DESCONOCIDO,EL TEJAR,0.0,0,95.0,0.0,1,29.08,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.75,0,False,True
8,OBSERVADO,V - SUR,21,4,200.0,0.0,-16.521704,-68.102047,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,V - SUR,18,3,500.0,0.0,-16.506698,-68.084107,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,8,4,229.5,874.79,-16.494661,-68.15465,3C - d8,EL TEJAR,229.5,0,0.0,0.0,0,22.95,13.66,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,402.66,510.91,-16.528692,-68.129679,2,LLOJETA,402.66,0,0.0,0.0,0,0.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,16,4,215.0,0.0,-16.489484,-68.100096,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,III - PERIFERICA,11,3,100.0,303.95,-16.46404,-68.147827,2 - d11,ACHACHICALA,100.0,0,0.0,0.0,0,23.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,V - SUR,18,5,319.07,1339.18,-16.526176,-68.089132,4P - d18,IRPAVI PLAYON,319.07,0,319.07,0.0,1,199.29,32.15,0.0,0.0,0.0,0.0,4,11.67,0.0,0,5,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,14,3,261.04,380.99,-16.485683,-68.114526,3 - d14,PACASA,261.04,0,0.0,0.0,0,78.31,14.9,0.0,0.0,0.0,0.0,0,1.5,0.0,0,3,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,3,250.0,257.62,-16.472059,-68.118534,3 - d13,VILLA LA MERCED,250.0,0,0.0,0.0,0,75.38,10.89,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,8,4,462.0,690.05,-16.493372,-68.154908,3C - d8,MCAL. SANTA CRUZ,462.0,0,0.0,0.0,0,46.2,13.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,10,3,150.0,351.96,-16.446175,-68.148794,DESCONOCIDO,ALTO PURA PURA,0.0,0,0.0,0.0,0,14.94,9.79,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,3.29,0,False,True
9,APROBADO,I - COTAHUMA,3,4,95.49,364.41,-16.514216,-68.129968,3F - d3,SOPOCACHI,95.49,0,0.0,0.0,0,29.65,33.3,0.0,0.0,0.0,0.0,3,3.0,0.0,0,4,1.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,5,60.0,302.16,-16.500795,-68.148103,3 - d7,ALTO CHIJINI,60.0,0,0.0,0.0,0,0.0,5.3,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,I - COTAHUMA,5,4,135.0,432.26,-16.514277,-68.148021,2 - d5,TACAGUA,126.27,0,0.0,0.0,0,15.97,9.44,0.0,0.0,0.0,0.0,0,2.0,0.0,0,4,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,5,199.0,689.83,-16.480472,-68.118302,3 - d13,BARRIO GRAFICO,199.0,0,0.0,0.0,0,60.09,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,0.5,0,False,True
8,APROBADO,III - PERIFERICA,12,3,100.0,299.12,-16.482335,-68.12781,2 - d12,SANTA ROSA GRANDE,100.0,0,0.0,0.0,0,10.16,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.6,0,False,True
8,OBSERVADO,V - SUR,18,3,300.0,0.0,-16.523356,-68.053357,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,5,240.0,662.11,-16.509279,-68.045564,4PK - d18,ACHUMANI,240.0,0,0.0,0.0,0,72.55,12.0,0.0,0.0,0.0,0.0,5,3.0,0.0,1,5,0.0,0,False,True
8,APROBADO,V - SUR,18,3,335.0,344.07,-16.550837,-68.072983,4P - d19,AUQUISAMANA,335.0,1,0.0,0.0,0,148.6,21.64,0.0,0.0,0.0,0.0,3,3.0,0.0,0,3,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,5,198.05,771.86,-16.493251,-68.156994,3C - d8,EL TEJAR,198.05,0,0.0,0.0,0,59.31,8.96,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
9,OBSERVADO,V - SUR,19,3,300.0,0.0,-16.53588,-68.035197,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,10,4,180.0,514.1,-16.466686,-68.154247,3 - d10,PURA PURA,186.63,0,0.0,0.0,0,59.72,16.9,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.5,0,False,True
8,APROBADO,I - COTAHUMA,4,3,100.0,170.96,-16.513065,-68.138989,3 - d4,TEMBLADERANI,83.6,0,0.0,0.0,0,26.19,13.85,0.0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.5,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,7,5,586.99,2461.56,-16.49892,-68.140768,3C - d7,GRAN PODER,586.99,0,586.99,0.0,1,60.3,15.35,0.0,0.0,0.0,0.0,15,0.0,0.0,0,5,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,7,7,195.28,1253.91,-16.498618,-68.152816,3C - d7,EL TEJAR,195.28,0,0.0,0.0,0,25.02,18.37,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,1.0,0,False,True
8,APROBADO,V - SUR,18,7,786.83,4640.38,-16.517571,-68.085765,4 - d18,IRPAVI,786.83,0,438.94,0.0,1,316.18,17.41,0.0,0.0,0.0,0.0,22,7.0,0.0,1,7,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,161.0,485.98,-16.52773,-68.142335,2 - d4,PASANKERI,161.0,0,0.0,0.0,0,20.21,10.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,1.0,0,False,True
8,OBSERVADO,I - COTAHUMA,4,4,201.0,0.0,-16.520689,-68.14659,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,VII - CENTRO,2,4,150.64,0.0,-16.486279,-68.120749,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,189.59,771.2,-16.524197,-68.145683,2 - d4,PASANKERI,189.59,0,108.52,0.0,1,21.13,9.99,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,0.5,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,9,3,107.8,195.59,-16.487451,-68.160657,3 - d9,MUNAYPATA,108.26,0,0.0,0.0,0,36.2,7.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,I - COTAHUMA,3,7,320.0,1865.86,-16.51652,-68.132765,3 - d3,SOPOCACHI,320.0,0,277.5,0.0,1,98.17,15.31,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7,1.0,0,False,True
8,OBSERVADO,V - SUR,19,3,300.0,0.0,-16.532736,-68.040673,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,12,2,200.0,0.0,-16.471045,-68.1266,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,150.0,377.24,-16.517088,-68.139534,2 - d4,TEMBLADERANI,150.0,0,0.0,0.0,0,15.0,7.77,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,11,3,0.0,0.0,-16.492862,-68.128844,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,APROBADO,V - SUR,18,6,242.72,1227.32,-16.543116,-68.078816,4CP - d19,CALACOTO,260.0,0,195.26,0.0,1,52.45,12.0,3.0,0.0,0.0,0.0,6,3.0,3.0,0,6,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,7,5,276.0,996.1,-16.498818,-68.147212,3C - d7,LOS ANDES,276.0,0,0.0,0.0,0,29.38,12.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,III - PERIFERICA,11,3,132.29,240.58,-16.483736,-68.141135,2 - d11,VINO TINTO,132.29,0,0.0,0.0,0,33.04,11.19,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.8,0,False,True
9,APROBADO,I - COTAHUMA,4,5,273.43,764.34,-16.514373,-68.135806,3F - d4,SOPOCACHI,273.43,0,0.0,0.0,0,95.46,17.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0,5,0.69,0,False,True
8,APROBADO,III - PERIFERICA,12,2,200.0,187.99,-16.482203,-68.131309,DESCONOCIDO,ALTO 27 DE MAYO,0.0,0,0.0,0.0,0,50.73,27.59,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.5,0,False,True
8,APROBADO,I - COTAHUMA,4,3,228.6,176.44,-16.527667,-68.141155,2 - d4,PASANKERI,197.33,0,0.0,0.0,0,22.53,8.45,0.0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.0,0,False,False
9,APROBADO,III - PERIFERICA,12,4,200.0,894.2,-16.482061,-68.123475,2 - d12,VILLA FATIMA,200.0,0,0.0,0.0,0,21.0,13.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,4,1.0,0,False,True
8,APROBADO,III - PERIFERICA,13,5,200.0,718.57,-16.466014,-68.113616,3 - d13,VILLA EL CARMEN,200.0,0,0.0,0.0,0,81.36,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,1.0,0,False,True
9,APROBADO,IV - SAN ANTONIO,16,4,200.0,915.84,-16.502185,-68.105214,3C - d16,PAMPAHASI,200.0,0,0.0,0.0,0,24.45,20.82,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0.5,0,False,True
8,APROBADO,IV - SAN ANTONIO,17,4,200.0,496.46,-16.508761,-68.105075,3 - d17,SAN ISIDRO,158.63,0,0.0,0.0,0,54.02,19.07,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.75,0,False,True
8,APROBADO,V - SUR,18,4,300.0,682.18,-16.502557,-68.082164,4P - d18,IRPAVI II,300.0,0,0.0,0.0,0,96.31,15.03,0.0,0.0,0.0,0.0,4,3.2,0.0,0,4,0.0,0,False,True
9,APROBADO,IV - SAN ANTONIO,16,4,232.37,94.59,-16.490371,-68.099208,3 - d16,VILLA SALOME,250.0,0,0.0,0.0,0,87.08,10.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.65,0,False,True
8,APROBADO,VII - CENTRO,2,5,194.29,583.31,-16.504101,-68.118198,3F - d2,MIRAFLORES,190.88,0,0.0,0.0,0,76.21,10.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0,5,0.0,0,False,True
8,APROBADO,V - SUR,18,3,300.0,470.11,-16.515411,-68.051956,4P - d18,ACHUMANI,300.0,0,0.0,0.0,0,90.0,33.13,0.0,0.0,0.0,0.0,3,3.0,0.0,0,3,1.0,0,False,True
8,APROBADO,III - PERIFERICA,13,4,216.0,828.54,-16.473128,-68.119458,2 - d13,VILLA LA MERCED,216.0,0,0.0,0.0,0,22.05,11.88,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,1.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,4,250.0,856.86,-16.48768,-68.095997,3 - d16,VILLA SALOME,250.0,0,0.0,0.0,0,75.0,10.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.5,0,False,True
8,APROBADO,I - COTAHUMA,3,4,340.8,917.03,-16.516213,-68.131598,3F - d3,SOPOCACHI,340.8,0,0.0,0.0,0,105.1,11.9,0.0,0.0,0.0,0.0,1,3.0,0.0,0,4,1.0,0,False,True
8,APROBADO,I - COTAHUMA,5,3,110.0,318.21,-16.507647,-68.150084,2 - d5,VILLA NUEVO POTOSI,101.59,0,0.0,0.0,0,11.0,8.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,3,76.39,215.18,-16.506128,-68.15553,2 - d7,9 DE ABRIL - SAGRADO CORAZON DE JESUS,78.3,0,0.0,0.0,0,18.86,7.54,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,IV - SAN ANTONIO,17,4,202.0,544.92,-16.513272,-68.114345,3 - d17,CUARTO CENTENARIO,202.0,0,0.0,0.0,0,66.56,11.22,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.5,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,8,4,125.0,324.77,-16.490973,-68.156572,3 - d8,VILLA VICTORIA,125.0,0,0.0,0.0,0,39.53,7.56,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.5,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,3,156.8,176.3,-16.501074,-68.154528,3 - d8,CHAMOCO CHICO,156.8,0,0.0,0.0,0,49.18,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.0,0,False,False
8,OBSERVADO,V - SUR,18,3,435.0,0.0,-16.529573,-68.060312,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,17,5,122.25,0.0,-16.511024,-68.108563,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,I - COTAHUMA,4,4,379.0,534.67,-16.525803,-68.142711,2 - d4,PASANKERI,379.0,0,0.0,0.0,0,41.7,19.82,0.0,0.0,0.0,0.0,1,3.46,0.0,0,4,0.0,0,False,True
8,APROBADO,III - PERIFERICA,12,3,96.2,377.18,-16.482581,-68.127639,2 - d12,SANTA ROSA GRANDE,96.2,0,0.0,0.0,0,9.7,5.05,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,0.8,0,False,True
8,APROBADO,I - COTAHUMA,3,4,276.7,825.35,-16.516634,-68.136155,3 - d3,TEMBLADERANI,239.36,0,0.0,0.0,0,71.81,15.96,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.5,0,False,True
8,APROBADO,V - SUR,18,5,300.0,663.03,-16.511979,-68.051552,4P - d18,ACHUMANI,300.0,0,0.0,0.0,0,130.19,12.0,0.0,0.0,0.0,0.0,3,4.38,0.0,0,5,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,7,3,79.3,194.7,-16.501247,-68.141512,3C - d7,GRAN PODER,79.3,0,0.0,0.0,0,7.54,8.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,I - COTAHUMA,4,2,193.0,116.53,-16.520983,-68.146456,2 - d4,PASANKERI,193.0,0,154.15,0.0,1,26.38,12.61,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2,0.65,0,False,False
8,OBSERVADO,III - PERIFERICA,12,3,177.12,0.0,-16.47437,-68.123689,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,4,228.3,654.3,-16.527855,-68.092974,3,BELLA - VISTA,228.3,0,0.0,0.0,0,0.0,11.05,0.0,0.0,0.0,0.0,0,0.0,0.0,2,4,0.0,0,False,True
8,APROBADO,I - COTAHUMA,5,3,75.94,199.53,-16.512309,-68.147633,2 - d5,TACAGUA,75.94,0,0.0,0.0,0,15.45,16.26,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,0.0,0,False,True
8,OBSERVADO,V - SUR,18,3,480.0,0.0,-16.543609,-68.064737,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,16,3,248.0,0.0,-16.493168,-68.105789,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,4,300.0,1234.32,-16.523074,-68.088501,4P - d18,IRPAVI PLAYON,300.0,0,300.0,0.0,1,108.6,15.42,0.0,0.0,0.0,0.0,5,4.0,0.0,1,4,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,10,3,150.0,327.02,-16.446199,-68.148704,DESCONOCIDO,ALTO PURA PURA,0.0,0,0.0,0.0,0,15.2,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.5,0,False,True
9,APROBADO,VII - CENTRO,1,4,385.0,1139.84,-16.493577,-68.133549,DESCONOCIDO,CENTRAL,0.0,0,0.0,0.0,0,10.94,17.26,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.0,0,False,True
8,APROBADO,VII - CENTRO,2,5,212.8,1065.55,-16.491276,-68.12331,3F - d2,MIRAFLORES,212.8,0,206.35,0.0,1,67.09,11.77,0.0,0.0,0.0,0.0,0,3.0,0.0,1,5,0.0,0,False,True
9,APROBADO,VII - CENTRO,2,5,320.99,1523.63,-16.505901,-68.118687,3F - d2,MIRAFLORES,304.4,0,292.04,0.0,1,96.11,15.77,0.0,0.0,0.0,0.0,3,3.0,0.0,0,5,0.0,0,False,True
8,APROBADO,VI - MALLASA,20,2,300.0,240.74,-16.565552,-68.097262,DESCONOCIDO,MALLASILLA,0.0,0,0.0,0.0,0,0.0,14.84,0.0,0.0,0.0,0.0,1,3.0,0.0,0,2,1.0,0,False,True
8,APROBADO,V - SUR,18,3,482.08,408.88,-16.544479,-68.0626,4P.R - d19,COTA COTA,482.08,1,0.0,0.0,0,0.0,17.9,0.0,0.0,0.0,0.0,2,3.0,0.0,0,3,0.0,0,False,True
